tran_dt,tran_tmng,wd_fc_sn,wd_ac_sn,dps_fc_sn,dps_ac_sn,tran_amt,md_type,fnd_type,ff_sp_ai,WD_NODE,DPS_NODE
2023-03-09,21,134,2000000001185481,122,2000000001219380,230160.0,4,0,02,sdv-pii-iphw2,160-2000000000653077
2023-03-03,6,135,2000000000199777,153,2000000000727021,12809.0,7,0,,sdv-pii-9nm2z,165-2000000001532677
2023-03-02,9,148,2000000000384727,123,2000000000238906,20718344.0,4,0,02,sdv-pii-bxvlb,161-2000000000656821
2023-03-03,9,149,2000000002068726,153,2000000001584477,72642.0,6,0,,sdv-pii-bpcyp,161-2000000001417331
2023-03-15,21,153,2000000001137402,160,2000000002105190,254953.0,2,0,,sdv-pii-jwkwx,165-2000000001731397
2023-03-12,6,165,2000000002006928,161,2000000000559367,6903.0,7,3,,sdv-pii-84iev,159-2000000001690318
2023-03-14,18,165,2000000000424577,153,2000000001377917,975198.0,2,0,,sdv-pii-67jjr,159-2000000000699987
2023-03-13,12,135,2000000001108033,161,2000000000122389,185287.0,4,0,,sdv-pii-z3e1l,148-2000000000375934
2023-03-23,12,166,2000000000814987,153,2000000000696118,104741.0,7,1,,sdv-pii-700j4,159-2000000001075007
2023-03-07,12,147,2000000000351104,165,2000000000669135,98015.0,4,0,,sdv-pii-9cekw,147-2000000000324159
2023-03-05,12,148,2000000000082060,153,2000000000516295,1958832.0,2,0,,sdv-pii-eyvr4,136-2000000001207578
2023-03-02,6,136,2000000001223456,160,2000000000381529,74877.0,7,3,,sdv-pii-vn75p,159-2000000001690318
2023-03-13,12,154,2000000000104664,137,2000000001866952,82288.0,4,0,01,sdv-pii-1q49d,166-2000000000817534
2023-03-12,12,149,2000000001875043,137,2000000000379163,85721.0,4,0,,sdv-pii-lu3d5,160-2000000001109678
2023-03-09,12,159,2000000000778345,154,2000000000678760,93587.0,3,0,,sdv-pii-rzlag,153-2000000000198804
2023-03-10,12,165,2000000000269990,165,2000000001163494,201172.0,2,0,,sdv-pii-j6vfh,135-2000000000273894
2023-03-08,12,160,2000000001224378,147,2000000001885236,21231.0,5,0,,sdv-pii-om5l9,133-2000000000422121
2023-03-06,3,136,2000000001169276,153,2000000000414691,5847.0,7,3,,sdv-pii-ivaoz,159-2000000000740775
2023-03-01,12,159,2000000000069187,135,2000000000999328,16286.0,2,0,,sdv-pii-wwtph,160-2000000001043707
2023-03-13,18,110,2000000002085570,165,2000000002056502,8742441.0,1,0,,sdv-pii-ap931,133-2000000001402836
2023-03-19,12,154,2000000001801091,134,2000000000254702,8311393.0,4,0,02,sdv-pii-mcffw,165-2000000001119940
2023-03-14,0,165,2000000000098625,165,2000000000327514,940994.0,4,0,,sdv-pii-uwj6p,165-2000000001177654
2023-03-15,3,135,2000000001214604,153,2000000000423486,5852.0,4,0,,sdv-pii-hl8q6,147-2000000001473822
2023-03-02,9,165,2000000000654185,134,2000000000393839,96581.0,7,1,,sdv-pii-1qtn7,154-2000000000060538
2023-03-23,15,160,2000000001403787,153,2000000001009080,10271.0,2,0,,sdv-pii-noh2a,135-2000000000528696
2023-03-13,9,148,2000000000222563,160,2000000000415512,269728.0,4,4,SP,sdv-pii-lamgn,123-2000000000276118
2023-03-15,6,136,2000000001169838,135,2000000000580028,30225.0,7,0,,sdv-pii-85lyh,147-2000000000324159
2023-03-09,12,135,2000000000177920,160,2000000001583680,268974.0,4,0,SP,sdv-pii-8a23b,159-2000000000055457
2023-03-01,6,165,2000000001353939,153,2000000000708374,480840.0,2,0,,sdv-pii-iy7wy,165-2000000001532677
2023-03-09,18,147,2000000000566611,165,2000000001875748,81792.0,2,0,,sdv-pii-ac5mu,135-2000000000561974
2023-03-07,12,154,2000000000634372,135,2000000000858378,8059450.0,4,0,02,sdv-pii-6kwe6,160-2000000000769295
2023-03-14,6,147,2000000001234830,135,2000000000520575,72803.0,5,0,,sdv-pii-s5kq5,130-2000000001413006
2023-03-13,12,165,2000000000099061,134,2000000000743752,333143.0,2,0,,sdv-pii-b1c71,165-2000000001077649
2023-03-20,21,165,2000000000290172,153,2000000001847013,1.0,7,0,,sdv-pii-sfled,153-2000000001356992
2023-03-22,3,136,2000000001145298,161,2000000002093923,1406.0,7,3,,sdv-pii-z4j2s,159-2000000000668650
2023-03-08,9,135,2000000001204364,166,2000000002091916,84479.0,5,0,,sdv-pii-45jm4,153-2000000000217831
2023-03-16,15,135,2000000000677629,165,2000000000582260,77177.0,4,0,,sdv-pii-oyrfi,153-2000000000198804
2023-03-13,9,160,2000000002049398,165,2000000000826810,94514.0,7,1,,sdv-pii-six5u,161-2000000002069222
2023-03-10,21,137,2000000000236160,160,2000000000772756,208987.0,2,0,,sdv-pii-isw7a,161-2000000002089685
2023-03-09,12,148,2000000000659680,160,2000000002067412,248313.0,2,0,,sdv-pii-azu1a,135-2000000000528696
2023-03-03,6,136,2000000001957918,161,2000000000533999,815513.0,7,4,,sdv-pii-ds8qj,165-2000000000982584
2023-03-09,18,133,2000000001698331,135,2000000000547908,1780433.0,4,0,01,sdv-pii-br21b,154-2000000000209048
2023-03-24,21,120,2000000000296414,166,2000000000386476,809619.0,4,0,02,sdv-pii-2rxnn,160-2000000000030502
2023-03-14,6,149,2000000000140792,165,2000000001503632,925829.0,4,0,,sdv-pii-z6q9w,146-2000000000742821
2023-03-03,12,136,2000000000272744,165,2000000002027558,87964.0,4,0,,sdv-pii-fx2t0,136-2000000000500424
2023-03-07,6,153,2000000002005304,160,2000000001630584,107996.0,7,0,,sdv-pii-br3m9,165-2000000001532677
2023-03-13,12,165,2000000001957259,165,2000000002104066,7371175.0,2,0,,sdv-pii-xp5tn,136-2000000001990227
2023-03-13,12,148,2000000001732988,136,2000000001585536,855486.0,5,0,,sdv-pii-qqrt8,136-2000000000517487
2023-03-20,18,147,2000000001111264,135,2000000001860722,1.0,5,0,,sdv-pii-d0l3l,160-2000000001424241
2023-03-14,9,149,2000000001551898,165,2000000001340066,3517029.0,6,0,,sdv-pii-q32vg,165-2000000000958534
2023-03-15,12,160,2000000001415460,153,2000000001367128,2013127.0,3,0,,sdv-pii-nmyav,153-2000000001356992
2023-03-21,6,165,2000000001884402,160,2000000000971904,23772.0,7,0,,sdv-pii-v6xrz,135-2000000000636388
2023-03-25,9,149,2000000000926556,165,2000000000559740,908791.0,4,0,02,sdv-pii-5xxj9,133-2000000001519365
2023-03-06,0,149,2000000001117463,133,2000000001903212,14744.0,4,0,,sdv-pii-wt0op,136-2000000000110147
2023-03-13,12,150,2000000000687854,135,2000000000424315,7238140.0,4,0,02,sdv-pii-9itb4,165-2000000000785867
2023-03-07,9,165,2000000001960614,165,2000000000995086,2062447.0,2,0,01,sdv-pii-zrzxe,136-2000000001313136
2023-03-05,12,135,2000000000209344,135,2000000002079090,952540.0,7,0,,sdv-pii-fj6dp,161-2000000002089685
2023-03-20,3,136,2000000000453360,165,2000000000535762,17696.0,7,0,,sdv-pii-zt2rv,165-2000000001130420
2023-03-16,12,160,2000000001417588,153,2000000000604210,3100258.0,2,0,,sdv-pii-6zn0r,165-2000000001532677
2023-03-15,6,136,2000000001154404,160,2000000001333993,348416.0,2,0,,sdv-pii-5fxuc,147-2000000001016367
2023-03-15,6,137,2000000001170954,160,2000000000462664,80198.0,7,3,,sdv-pii-4o39z,159-2000000000740775
2023-03-05,15,135,2000000001762005,136,2000000000370208,97901.0,4,4,,sdv-pii-28clf,133-2000000000643783
2023-03-16,15,153,2000000000194449,165,2000000000188722,1.0,4,0,,sdv-pii-2mipp,161-2000000002089685
2023-03-22,18,160,2000000001118675,153,2000000001944405,114290.0,2,0,,sdv-pii-gumkp,160-2000000000653077
2023-03-21,6,135,2000000001167439,160,2000000000759650,80006.0,5,0,,sdv-pii-hq5bc,136-2000000001313136
2023-03-06,12,148,2000000000730533,137,2000000000736604,262115.0,4,0,01,sdv-pii-yd1zn,159-2000000001524249
2023-03-14,18,149,2000000001187166,160,2000000000153846,86383.0,4,0,,sdv-pii-3h166,159-2000000000240282
2023-03-25,3,136,2000000001338824,165,2000000000220846,9038.0,7,0,,sdv-pii-qp7aq,135-2000000000967203
2023-03-07,6,136,2000000001581379,165,2000000000892857,9354.0,7,0,,sdv-pii-u8ff1,136-2000000000211581
2023-03-01,21,165,2000000001914356,160,2000000001887575,9776787.0,2,0,,sdv-pii-6hoex,159-2000000001524249
2023-03-01,0,147,2000000001864052,127,2000000001804370,2059837.0,2,0,,sdv-pii-81eas,165-2000000000259395
2023-03-05,12,148,2000000000211344,126,2000000000703308,1.0,4,0,02,sdv-pii-tu87e,148-2000000000282172
2023-03-02,12,148,2000000000863111,166,2000000001248301,8529820.0,4,0,01,sdv-pii-eitv0,165-2000000001798062
2023-03-08,12,149,2000000000087658,165,2000000001543940,83419.0,4,0,,sdv-pii-i8nmx,160-2000000000105834
2023-03-14,15,148,2000000000693952,160,2000000001377127,11124207.0,7,0,02,sdv-pii-0y79m,147-2000000002041690
2023-03-13,3,137,2000000001174078,136,2000000000629452,13624.0,7,3,,sdv-pii-ixv60,133-2000000000866281
2023-03-14,6,148,2000000002054119,161,2000000001161994,342279.0,7,0,,sdv-pii-b2tnr,165-2000000000998356
2023-03-12,15,149,2000000001286402,136,2000000001835282,1861155.0,5,0,,sdv-pii-o48dl,148-2000000001534275
2023-03-09,18,107,2000000000582498,147,2000000000545782,1947094.0,1,0,,sdv-pii-7rntp,133-2000000001402836
2023-03-24,18,149,2000000001984034,166,2000000001863500,878561.0,4,0,01,sdv-pii-xakuy,134-2000000001015554
2023-03-14,12,160,2000000001951525,153,2000000001463222,41123.0,7,0,,sdv-pii-1r91g,153-2000000001356992
2023-03-02,18,159,2000000000106437,154,2000000001887726,975921.0,3,0,,sdv-pii-b9yfe,153-2000000001356992
2023-03-13,9,158,2000000002090216,161,2000000001382819,323536.0,7,0,,sdv-pii-oyd4m,159-2000000000446516
2023-03-03,15,160,2000000000523405,160,2000000001922061,8857120.0,2,0,,sdv-pii-mysna,135-2000000000528696
2023-03-15,6,159,2000000000400273,165,2000000001509736,401051.0,7,0,,sdv-pii-g1p6i,153-2000000001281373
2023-03-20,6,166,2000000001997955,165,2000000001103488,7594602.0,5,0,,sdv-pii-y5nzw,165-2000000001527257
2023-03-07,15,153,2000000000932926,113,2000000000120138,86412.0,4,3,SP,sdv-pii-vct1t,160-2000000001725717
2023-03-01,3,160,2000000001903737,153,2000000001088092,8387333.0,7,0,,sdv-pii-f5n72,156-2000000000941082
2023-03-22,3,137,2000000001202200,153,2000000000345124,9740.0,7,3,,sdv-pii-ol4tt,159-2000000001598160
2023-03-25,12,136,2000000000710714,166,2000000000187226,1761571.0,4,0,SP,sdv-pii-zq75o,134-2000000001015554
2023-03-15,21,165,2000000001997235,160,2000000000426007,81192.0,2,0,,sdv-pii-a4oei,165-2000000000316158
2023-03-09,12,165,2000000001726301,165,2000000000954215,870993.0,2,0,,sdv-pii-wyf94,161-2000000000207653
2023-03-12,6,161,2000000000170281,160,2000000000595212,16402.0,2,0,,sdv-pii-f3x5u,159-2000000001598160
2023-03-12,0,148,2000000000019344,137,2000000000584813,1711644.0,4,0,,sdv-pii-0dabl,148-2000000001430612
2023-03-20,21,160,2000000001986316,159,2000000000730073,14707.0,2,0,,sdv-pii-66eel,136-2000000001845945
2023-03-24,15,154,2000000001493493,135,2000000001029548,92321.0,4,0,02,sdv-pii-i13fc,161-2000000000684663
2023-03-01,15,135,2000000001147069,136,2000000000392477,94470.0,7,0,,sdv-pii-wp05t,137-2000000001008881
2023-03-23,3,137,2000000001179620,161,2000000000379101,88361.0,7,3,,sdv-pii-s55vi,159-2000000000740775
2023-03-01,12,149,2000000002001990,165,2000000000825903,1.0,2,0,,sdv-pii-b065q,160-2000000000634921
2023-03-13,12,148,2000000001441521,165,2000000000373600,87433.0,2,0,01,sdv-pii-d0ece,153-2000000001651150
2023-03-12,6,165,2000000002022109,165,2000000000998365,1.0,7,0,,sdv-pii-q8htn,135-2000000000636388
2023-03-20,0,148,2000000001366166,137,2000000000905271,87148.0,4,0,,sdv-pii-5y7vd,160-2000000000184242
2023-03-16,6,137,2000000001580800,160,2000000000649375,1.0,6,0,,sdv-pii-fgb3t,153-2000000001569503
2023-03-16,18,148,2000000000187937,136,2000000000723104,1659831.0,4,0,,sdv-pii-x5xf1,165-2000000001115989
2023-03-15,21,136,2000000001956432,160,2000000002033946,826591.0,1,0,,sdv-pii-bel94,109-2000000002052209
2023-03-13,18,134,2000000001245146,136,2000000000345732,97134.0,4,0,01,sdv-pii-2vtk7,134-2000000001886060
2023-03-15,9,136,2000000001069927,134,2000000000446229,1.0,4,0,,sdv-pii-z5g9m,160-2000000000634921
2023-03-19,15,165,2000000000655633,165,2000000000965394,8206.0,4,0,,sdv-pii-terru,153-2000000000198804
2023-03-02,18,148,2000000000145378,136,2000000000925961,80736.0,4,0,,sdv-pii-ezt1p,160-2000000000030440
2023-03-19,18,109,2000000001785404,165,2000000001554862,8946138.0,1,0,,sdv-pii-mgsp4,165-2000000000584319
2023-03-06,3,161,2000000001318718,160,2000000001595097,24696.0,7,0,,sdv-pii-k395m,153-2000000001356992
2023-03-20,12,149,2000000001970192,153,2000000001863682,92716.0,2,0,,sdv-pii-3y6up,160-2000000002015801
2023-03-14,21,165,2000000001325388,160,2000000000551470,53557.0,7,0,,sdv-pii-z5jtn,153-2000000001200302
2023-03-22,6,161,2000000002005956,165,2000000001795408,34903.0,7,0,,sdv-pii-kwvez,135-2000000000528696
2023-03-14,6,165,2000000001197378,148,2000000001830353,101255.0,2,0,,sdv-pii-pkgk1,166-2000000001144609
2023-03-14,18,136,2000000000202428,160,2000000000689614,74170.0,5,0,,sdv-pii-0144y,160-2000000001424241
2023-03-03,15,137,2000000001150361,135,2000000000497474,7322.0,4,3,,sdv-pii-3w1we,165-2000000000107113
2023-03-15,12,149,2000000001516524,137,2000000000465318,6673372.0,4,0,01,sdv-pii-gfid5,153-2000000001697906
2023-03-13,12,157,2000000000653645,153,2000000001253084,98531.0,2,0,,sdv-pii-drcif,165-2000000000290143
2023-03-20,3,166,2000000001857424,153,2000000001365732,1.0,7,0,,sdv-pii-ajd6r,160-2000000000403605
2023-03-25,15,117,2000000001556160,135,2000000000131060,8924122.0,4,0,01,sdv-pii-0mkg2,165-2000000001130420
2023-03-14,12,165,2000000002022034,154,2000000001346973,92403.0,3,0,,sdv-pii-zi3c9,154-2000000000996954
2023-03-24,12,154,2000000000328294,165,2000000000637129,1.0,4,0,02,sdv-pii-xplwr,165-2000000000756718
2023-03-13,15,161,2000000000125459,135,2000000001879103,10439.0,2,0,,sdv-pii-hk40s,160-2000000000400040
2023-03-24,15,161,2000000000556413,135,2000000001339177,9250467.0,2,0,,sdv-pii-srnl6,148-2000000000375934
2023-03-03,18,135,2000000000341666,165,2000000000327084,1.0,4,0,SP,sdv-pii-sxngt,135-2000000001877916
2023-03-15,9,136,2000000001082280,137,2000000000643879,3699.0,5,0,02,sdv-pii-kpha0,159-2000000000446516
2023-03-01,12,149,2000000001458633,166,2000000001089628,2899676.0,6,0,,sdv-pii-d1s1p,136-2000000000073261
2023-03-01,12,148,2000000000051386,153,2000000000314907,11509.0,4,0,,sdv-pii-bo23b,160-2000000000643208
2023-03-01,12,149,2000000000965588,134,2000000000398390,2273213.0,4,0,02,sdv-pii-m8dra,152-2000000000160429
2023-03-14,6,165,2000000001953163,134,2000000000686125,94584.0,2,0,,sdv-pii-pi4oz,132-2000000000637613
2023-03-24,9,134,2000000000331612,136,2000000000411728,293179.0,4,0,,sdv-pii-49jyx,165-2000000002010299
2023-03-14,18,134,2000000000293555,135,2000000001889830,83605.0,4,0,01,sdv-pii-vsbzo,135-2000000000784598
2023-03-07,18,108,2000000001811990,165,2000000000655496,1948519.0,1,0,,sdv-pii-4m8z5,165-2000000002010710
2023-03-15,12,158,2000000000698328,160,2000000001858497,1.0,2,0,,sdv-pii-jnrx7,133-2000000000488191
2023-03-15,6,148,2000000001853924,165,2000000000642090,1806543.0,7,4,,sdv-pii-ynxf7,153-2000000002088300
2023-03-08,12,165,2000000001777878,131,2000000000752595,8345798.0,4,0,01,sdv-pii-0d09v,159-2000000001184004
2023-03-13,9,135,2000000001333240,165,2000000001666864,1714006.0,4,0,01,sdv-pii-zexgh,153-2000000000563461
2023-03-12,18,148,2000000001851762,165,2000000000735587,8778511.0,4,0,01,sdv-pii-ujrek,165-2000000002010299
2023-03-08,6,136,2000000000927091,161,2000000000618747,82836.0,7,3,,sdv-pii-aq1dj,160-2000000000634921
2023-03-09,9,134,2000000001746270,135,2000000001675154,93609.0,7,4,,sdv-pii-k3uqm,148-2000000000347377
2023-03-15,12,148,2000000001647000,134,2000000000475960,9357602.0,4,0,02,sdv-pii-0wzhl,135-2000000001123401
2023-03-13,15,165,2000000001719983,160,2000000000665301,1560256.0,4,0,,sdv-pii-m06ok,146-2000000001820595
2023-03-10,6,136,2000000000334429,160,2000000001542724,78016.0,7,3,,sdv-pii-iw1g9,160-2000000000634921
2023-03-08,18,159,2000000001746320,137,2000000001844688,2057221.0,4,0,,sdv-pii-r1ij9,165-2000000001238114
2023-03-16,15,161,2000000002054115,135,2000000001325741,18036.0,2,0,,sdv-pii-npigz,153-2000000001356992
2023-03-15,18,165,2000000001804808,136,2000000000716916,9680798.0,2,0,02,sdv-pii-d2orf,133-2000000001362627
2023-03-14,6,135,2000000001114570,165,2000000001670936,69371.0,5,0,,sdv-pii-xrvon,153-2000000000464404
2023-03-08,21,165,2000000000178300,135,2000000000515611,317635.0,2,0,,sdv-pii-drkv6,161-2000000002089685
2023-03-01,6,135,2000000001182966,165,2000000001824471,1.0,7,0,,sdv-pii-d0jvq,135-2000000000636388
2023-03-08,18,165,2000000000819991,128,2000000001208364,15310.0,5,0,,sdv-pii-mk79f,136-2000000001313136
2023-03-08,18,134,2000000000462133,166,2000000002112163,1846246.0,4,0,,sdv-pii-u6rsw,135-2000000000561974
2023-03-09,6,136,2000000000207705,160,2000000001558280,6899.0,7,3,,sdv-pii-q4l61,165-2000000001532677
2023-03-07,18,134,2000000000276314,160,2000000000412197,292269.0,4,0,,sdv-pii-qf0k2,153-2000000000198804
2023-03-20,9,118,2000000000173058,165,2000000001174554,955375.0,2,0,01,sdv-pii-nez3n,136-2000000001913997
2023-03-06,3,138,2000000001150604,161,2000000000392450,80721.0,7,3,,sdv-pii-0y7rm,159-2000000001598160
2023-03-03,3,160,2000000000230318,153,2000000000264704,1987876.0,4,0,,sdv-pii-z0ak3,160-2000000001567653
2023-03-13,15,116,2000000001562518,165,2000000001169684,7450855.0,4,0,01,sdv-pii-k2y22,133-2000000002107859
2023-03-13,9,118,2000000001149452,165,2000000000515129,8134634.0,4,0,01,sdv-pii-pfwlw,165-2000000000584319
2023-03-13,12,148,2000000001211253,134,2000000000552472,6865252.0,4,0,01,sdv-pii-apt9y,133-2000000001099109
2023-03-05,9,127,2000000001791523,161,2000000000484067,4187767.0,4,0,01,sdv-pii-w2ny8,137-2000000000839410
2023-03-14,6,136,2000000001385017,165,2000000000412092,7826.0,7,4,,sdv-pii-dj83r,165-2000000001532677
2023-03-03,6,135,2000000000596037,161,2000000001735401,5696.0,7,4,,sdv-pii-lkayr,153-2000000002088300
2023-03-03,15,160,2000000000098303,154,2000000001833746,974210.0,3,0,,sdv-pii-2ot1n,153-2000000001356992
2023-03-08,6,165,2000000000692944,159,2000000000390533,1089068.0,7,1,,sdv-pii-gpy9t,135-2000000002069358
2023-03-23,6,134,2000000000922577,135,2000000000110391,90561.0,4,0,,sdv-pii-wf1cf,133-2000000000067738
2023-03-09,9,148,2000000000253193,165,2000000001794943,1930054.0,4,0,01,sdv-pii-wrrri,133-2000000001961401
2023-03-24,3,160,2000000001516962,161,2000000000318099,2100619.0,7,0,,sdv-pii-48owz,159-2000000000740775
2023-03-15,12,135,2000000000039330,161,2000000000752161,1762592.0,4,0,,sdv-pii-42yz7,161-2000000000043915
2023-03-13,12,149,2000000000168456,137,2000000000951222,1854518.0,2,0,,sdv-pii-bucxt,136-2000000001998187
2023-03-15,15,148,2000000000172482,137,2000000000841076,884650.0,4,0,,sdv-pii-uihmq,152-2000000000830804
2023-03-13,18,165,2000000000552524,165,2000000000721134,1042656.0,4,0,,sdv-pii-3v7hc,146-2000000000296891
2023-03-03,6,134,2000000000344806,136,2000000001649702,5887.0,5,0,,sdv-pii-anp5b,123-2000000000264492
2023-03-22,12,137,2000000001805256,148,2000000002089214,8186703.0,6,0,,sdv-pii-x9gjv,135-2000000002042356
2023-03-15,12,153,2000000000250390,126,2000000001066092,25561898.0,4,0,02,sdv-pii-s5nls,166-2000000001275858
2023-03-03,18,160,2000000000180927,154,2000000001295313,389812.0,2,0,,sdv-pii-zp704,153-2000000000198804
2023-03-15,21,166,2000000000606082,136,2000000000465428,1796853.0,2,0,,sdv-pii-26arw,161-2000000002089685
2023-03-15,21,135,2000000000762257,153,2000000000959634,108392.0,2,0,,sdv-pii-3nkds,133-2000000000746801
2023-03-07,12,154,2000000000306095,127,2000000001493658,17878.0,4,0,SP,sdv-pii-0r8sr,161-2000000001766276
2023-03-15,21,153,2000000001847734,135,2000000000444476,99401.0,4,0,,sdv-pii-ilbwx,135-2000000001586804
2023-03-12,12,149,2000000000053976,136,2000000000247798,896444.0,4,0,,sdv-pii-3gn3s,135-2000000001473225
2023-03-08,18,153,2000000000126254,135,2000000001833414,1855878.0,4,0,,sdv-pii-n6m4d,132-2000000000344718
2023-03-13,12,166,2000000000725918,134,2000000000710103,9905440.0,2,0,02,sdv-pii-8uxja,157-2000000001428396
2023-03-15,6,137,2000000001097423,160,2000000000378680,232850.0,7,3,,sdv-pii-kmz3l,165-2000000001532677
2023-03-09,0,147,2000000000188103,134,2000000000769628,257365.0,4,0,,sdv-pii-04btl,133-2000000000869259
2023-03-15,15,134,2000000000428842,135,2000000000268643,85978.0,4,0,,sdv-pii-j3dtc,160-2000000000653077
2023-03-20,6,165,2000000002063941,153,2000000000731366,89265.0,7,3,,sdv-pii-0mfjj,161-2000000000426072
2023-03-09,0,134,2000000001158787,136,2000000002076071,917468.0,4,0,,sdv-pii-kgbdl,133-2000000001654113
2023-03-16,3,160,2000000000567079,160,2000000000577576,15872.0,2,0,,sdv-pii-xeddd,165-2000000001130420
2023-03-22,6,165,2000000000594918,165,2000000001110617,18548.0,2,0,,sdv-pii-5xa26,160-2000000001939770
2023-03-09,18,147,2000000001763080,160,2000000000703102,81173.0,5,0,,sdv-pii-b3p3p,159-2000000000668650
2023-03-21,3,135,2000000001821176,113,2000000000877435,77994.0,4,0,,sdv-pii-34a0i,159-2000000001768444
2023-03-10,18,148,2000000001918876,153,2000000001401204,99768.0,2,0,,sdv-pii-qambh,153-2000000001356992
2023-03-15,18,108,2000000001864814,160,2000000002062336,8961203.0,1,1,,sdv-pii-65z1d,165-2000000002010710
